Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP
BurrXII,15,11,0.001,104,3,60,189,36,0.19047619047619,11895,23065297,0.000515709812884699,0.515709812884699,36,8703,153,0.00411946446961895,0.19047619047619,0.00806451612903226,0.388277473958333,0.611722526041667,0,2.91500773642638,3.2837810232862,0.106784567694326,-0.946225814322558,379.166893229167,646.899046875
CA-CFAR,15,11,0.001,104,0,60,189,67,0.354497354497354,4701,37914812,0.000123988482390471,0.123988482390471,67,1729,122,0.0373051224944321,0.354497354497354,0.0675062972292192,0,1,0,NaN,NaN,0.106784567694326,-0.946225814322558,0,243.805005208333
G0,15,11,0.001,104,3,60,189,41,0.216931216931217,6559,7764771,0.000844712612902557,0.844712612902557,41,3802,148,0.0106687483736664,0.216931216931217,0.0203373015873016,0.788859010416667,0.211140989583333,0,26.6817507780678,45.4123808803809,0.106784567694326,-0.946225814322558,3463.04184114583,3888.24132291667
G0-L1,15,11,0.001,104,2,60,189,0,0,1,8108,0.000123334977799704,0.123334977799704,0,1,189,0,0,0,0.999559973958333,0.000440026041666667,0,11.3807459938127,18.1420092733577,0.106784567694326,-0.946225814322558,25.8737994791667,265.595588541667
GenGamma,15,11,0.001,104,3,60,189,88,0.465608465608466,201553,37830402,0.00532780486974471,5.32780486974471,88,157297,101,0.000559138418527814,0.465608465608466,0.0011169355350502,0.00247018229166666,0.997529817708333,0,1.31628785683209,1.56375036937835,0.106784567694326,-0.946225814322558,182.02859375,1308.74566145833
GenGamma-exact,15,11,0.001,104,3,60,189,83,0.439153439153439,160616,35992858,0.00446244085423836,4.46244085423836,83,128377,106,0.000646115522341585,0.439153439153439,0.00129033261043615,0.050591484375,0.949408515625,0,1.43004641393633,1.60797754295036,0.106784567694326,-0.946225814322558,459.4249453125,1532.03466927083
K,15,11,0.001,104,2,60,189,0,0,1,8108,0.000123334977799704,0.123334977799704,0,1,189,0,0,0,0.999559973958333,0.000440026041666667,0,NaN,NaN,0.106784567694326,-0.946225814322558,10.8574296875,249.367203125
Lognormal,15,11,0.001,104,2,60,189,36,0.19047619047619,6096,37914812,0.000160781490885409,0.160781490885409,36,2433,153,0.0145808019441069,0.19047619047619,0.0270880361173815,0,1,0,0.326778938543229,0.0507669837582641,0.106784567694326,-0.946225814322558,6.86997395833333,243.037575520833
Weibull,15,11,0.001,104,2,60,189,168,0.888888888888889,183849,37914812,0.0048490020206351,4.8490020206351,168,107641,21,0.00155831145822705,0.888888888888889,0.00311116872534677,0,1,0,3.92482744786653,0.582178267563871,0.106784567694326,-0.946225814322558,8.48813020833334,244.48146875
BurrXII,17,13,0.001,120,3,60,189,44,0.232804232804233,11575,22782627,0.000508062568903928,0.508062568903928,44,8407,145,0.00520648443971128,0.232804232804233,0.0101851851851852,0.395470494791667,0.604529505208333,0,3.05994703659689,3.4035228822435,0.107254902632758,-0.963263827290802,375.404091145833,626.8256640625
CA-CFAR,17,13,0.001,120,0,60,189,84,0.444444444444444,5355,37914812,0.000141237677770893,0.141237677770893,84,1889,105,0.0425747592498733,0.444444444444444,0.0777058279370953,0,1,0,NaN,NaN,0.107254902632758,-0.963263827290802,0,228.322192708333
G0,17,13,0.001,120,3,60,189,49,0.259259259259259,6446,7272646,0.000886334904792561,0.886334904792561,49,3586,140,0.0134800550206327,0.259259259259259,0.0256276150627615,0.801336328125,0.198663671875,0,27.7170709519684,47.4557304252481,0.107254902632758,-0.963263827290802,3495.763265625,3890.54809635417
G0-L1,17,13,0.001,120,2,60,189,2,0.0105820105820106,0,8222,0,0,2,0,187,1,0.0105820105820106,0.0209424083769633,0.999522760416667,0.000477239583333333,0,10.9580077319186,18.1830346251835,0.107254902632758,-0.963263827290802,26.1724088541667,250.747458333333
GenGamma,17,13,0.001,120,3,60,189,95,0.502645502645503,195574,37835491,0.00516906203225961,5.16906203225961,95,152888,94,0.000620984030905395,0.502645502645503,0.0012404355887499,0.00233617187500001,0.997663828125,0,1.27074148355253,1.44352956639652,0.107254902632758,-0.963263827290802,174.547244791667,1289.31651041667
GenGamma-exact,17,13,0.001,120,3,60,189,93,0.492063492063492,159570,36178914,0.00441058015174253,4.41058015174253,93,127270,96,0.000730196367861938,0.492063492063492,0.00145822880080281,0.045698828125,0.954301171875,0,1.37691043618916,1.48945640590018,0.107254902632758,-0.963263827290802,466.2807265625,1529.19324739583
K,17,13,0.001,120,2,60,189,2,0.0105820105820106,0,8222,0,0,2,0,187,1,0.0105820105820106,0.0209424083769633,0.999522760416667,0.000477239583333333,0,NaN,NaN,0.107254902632758,-0.963263827290802,11.0061770833333,234.065317708333
Lognormal,17,13,0.001,120,2,60,189,42,0.222222222222222,6020,37914812,0.000158776997232638,0.158776997232638,42,2278,147,0.0181034482758621,0.222222222222222,0.0334794738939817,0,1,0,0.327497603478077,0.0472656221105979,0.107254902632758,-0.963263827290802,6.47450260416667,226.888893229167
Weibull,17,13,0.001,120,2,60,189,176,0.931216931216931,178445,37914812,0.0047064719719565,4.7064719719565,176,101974,13,0.00172295643661282,0.931216931216931,0.00343954895005814,0,1,0,3.91621946356527,0.541948620069244,0.107254902632758,-0.963263827290802,7.93872395833333,228.117953125
BurrXII,21,15,0.001,216,3,60,189,39,0.206349206349206,10255,21920774,0.000467821072376368,0.467821072376368,39,7445,150,0.00521111704970604,0.206349206349206,0.0101655154437638,0.417703333333333,0.582296666666667,0,3.81845884259573,4.75973570938385,0.108167498172672,-1.0200093248858,353.547442708333,608.449731770833
CA-CFAR,21,15,0.001,216,0,60,189,101,0.534391534391534,6045,37914812,0.000159436370144734,0.159436370144734,101,1975,88,0.0486512524084778,0.534391534391534,0.0891832229580574,0,1,0,NaN,NaN,0.108167498172672,-1.0200093248858,0,233.060294270833
G0,21,15,0.001,216,3,60,189,55,0.291005291005291,5641,5451580,0.0010347458901823,1.0347458901823,55,2707,134,0.0199131064446054,0.291005291005291,0.0372754998305659,0.848317239583333,0.151682760416667,0,35.0905701040101,64.8008252645065,0.108167498172672,-1.0200093248858,3420.378859375,3777.5368046875
G0-L1,21,15,0.001,216,2,60,189,3,0.0158730158730159,0,6339,0,0,3,0,186,1,0.0158730158730159,0.03125,0.999582942708333,0.000417057291666667,0,13.7844098545925,21.2121687018737,0.108167498172672,-1.0200093248858,26.3593151041667,255.523861979167
GenGamma,21,15,0.001,216,3,60,189,76,0.402116402116402,170161,37841887,0.00449663094232061,4.49663094232061,76,133681,113,0.000568194561779944,0.402116402116402,0.00113478565989279,0.002167578125,0.997832421875,0,1.13766805361489,1.0214013403839,0.108167498172672,-1.0200093248858,174.9217265625,1255.721796875
GenGamma-exact,21,15,0.001,216,3,60,189,77,0.407407407407407,145029,36667301,0.00395526793750104,3.95526793750104,77,115036,112,0.000668907942630285,0.407407407407407,0.00133562297271513,0.032916484375,0.967083515625,0,1.23747697545176,1.06444127370983,0.108167498172672,-1.0200093248858,475.497635416667,1528.9114921875
K,21,15,0.001,216,2,60,189,3,0.0158730158730159,0,6339,0,0,3,0,186,1,0.0158730158730159,0.03125,0.999582942708333,0.000417057291666667,0,NaN,NaN,0.108167498172672,-1.0200093248858,11.15103125,238.988
Lognormal,21,15,0.001,216,2,60,189,50,0.264550264550265,4999,37914812,0.000131848207502651,0.131848207502651,50,1722,139,0.0282167042889391,0.264550264550265,0.0509943906170321,0,1,0,0.328888275147962,0.0358046981281553,0.108167498172672,-1.0200093248858,6.5767109375,231.4422109375
Weibull,21,15,0.001,216,2,60,189,181,0.957671957671958,156148,37914812,0.00411839045911661,4.11839045911661,181,84440,8,0.00213894896065988,0.957671957671958,0.00426836457964863,0,1,0,3.89965205420419,0.402700992901659,0.108167498172672,-1.0200093248858,8.22976822916667,233.187236979167
BurrXII,31,21,0.001,520,3,60,189,51,0.26984126984127,10382,21937618,0.000473251015675448,0.473251015675448,51,7680,138,0.00659681800543267,0.26984126984127,0.0128787878787879,0.416839765625,0.583160234375,0,5.19052884456132,6.29112541470277,0.109036278620422,-1.06600897970777,352.0445859375,619.465015625
CA-CFAR,31,21,0.001,520,0,60,189,124,0.656084656084656,6842,37914812,0.000180457178582344,0.180457178582344,124,2077,65,0.0563380281690141,0.656084656084656,0.103765690376569,0,1,0,NaN,NaN,0.109036278620422,-1.06600897970777,0,246.101466145833
G0,31,21,0.001,520,3,60,189,65,0.343915343915344,4762,4462993,0.00106699696817808,1.06699696817808,65,2001,124,0.0314617618586641,0.343915343915344,0.057649667405765,0.873276484375,0.126723515625,0,5.47690596032312,21.373463295378,0.109036278620422,-1.06600897970777,3346.92590625,3695.75683854167
G0-L1,31,21,0.001,520,2,60,189,1,0.00529100529100529,0,5552,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999646744791667,0.000353255208333333,0,20.3773746987009,28.5820802103769,0.109036278620422,-1.06600897970777,25.7869947916667,267.7673359375
GenGamma,31,21,0.001,520,3,60,189,91,0.481481481481481,143401,37832947,0.00379037350698586,3.79037350698586,91,115145,98,0.000789683779374501,0.481481481481481,0.0015767814598224,0.00238408854166668,0.997615911458334,0,1.04243612122118,0.586566155239367,0.109036278620422,-1.06600897970777,177.134109375,1256.83165364583
GenGamma-exact,31,21,0.001,520,3,60,189,91,0.481481481481481,124097,36963993,0.00335724011201928,3.35724011201928,91,99658,98,0.000912289847517268,0.481481481481481,0.00182112910004203,0.0251044010416667,0.974895598958333,0,1.13675964893666,0.616666205939391,0.109036278620422,-1.06600897970777,473.50759375,1527.154578125
K,31,21,0.001,520,2,60,189,1,0.00529100529100529,0,5552,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999646744791667,0.000353255208333333,0,NaN,NaN,0.109036278620422,-1.06600897970777,10.4513958333333,256.124380208333
Lognormal,31,21,0.001,520,2,60,189,68,0.35978835978836,4222,37914812,0.000111354897394717,0.111354897394717,68,1329,121,0.0486757337151038,0.35978835978836,0.085750315258512,0,1,0,0.330206143049672,0.0234864363882069,0.109036278620422,-1.06600897970777,6.87743489583333,245.290856770833
Weibull,31,21,0.001,520,2,60,189,184,0.973544973544973,142134,37914812,0.00374877237951226,3.74877237951226,184,72190,5,0.00254234946251416,0.973544973544973,0.00507145514931852,0,1,0,3.88409481343037,0.260408799462111,0.109036278620422,-1.06600897970777,8.32878125,246.613317708333
BurrXII,41,27,0.001,952,3,60,189,59,0.312169312169312,10675,22170573,0.00048149409579987,0.48149409579987,59,7917,130,0.00739719157472417,0.312169312169312,0.0144519289650949,0.4105728125,0.5894271875,0,5.62501781399278,6.79061673070256,0.109743158004747,-1.07443833748282,348.4837265625,611.010625
CA-CFAR,41,27,0.001,952,0,60,189,143,0.756613756613757,7496,37914812,0.000197706373962767,0.197706373962767,143,2089,46,0.0640681003584229,0.756613756613757,0.118133002891367,0,1,0,NaN,NaN,0.109743158004747,-1.07443833748282,0,240.572364583333
G0,41,27,0.001,952,3,60,189,76,0.402116402116402,4549,4547081,0.00100042202898959,1.00042202898959,76,1746,113,0.0417124039517014,0.402116402116402,0.0755842864246643,0.870662135416667,0.129337864583333,0,2.97808864780247,4.72803249648022,0.109743158004747,-1.07443833748282,3292.7868125,3637.06944010417
G0-L1,41,27,0.001,952,2,60,189,1,0.00529100529100529,0,4845,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999703567708333,0.000296432291666667,0,20.7080570556527,28.9380681444402,0.109743158004747,-1.07443833748282,24.8877161458333,260.730723958333
GenGamma,41,27,0.001,952,3,60,189,91,0.481481481481481,133312,37823015,0.003524626474119,3.524626474119,91,108050,98,0.000841493975457967,0.481481481481481,0.00168005169389827,0.0026203125,0.9973796875,0,1.02634049765859,0.429666114197655,0.109743158004747,-1.07443833748282,176.376432291667,1231.88991666667
GenGamma-exact,41,27,0.001,952,3,60,189,91,0.481481481481481,115597,37048446,0.00312015786033239,3.12015786033239,91,93219,98,0.000975243810952738,0.481481481481481,0.00194654488283297,0.0228610677083333,0.977138932291667,0,1.12000898398777,0.446323838593616,0.109743158004747,-1.07443833748282,478.759065104167,1523.01210416667
K,41,27,0.001,952,2,60,189,1,0.00529100529100529,0,4845,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999703567708333,0.000296432291666667,0,NaN,NaN,0.109743158004747,-1.07443833748282,15.4206197916667,250.489515625
Lognormal,41,27,0.001,952,2,60,189,87,0.46031746031746,3924,37914812,0.000103495172282537,0.103495172282537,87,1169,102,0.0692675159235669,0.46031746031746,0.120415224913495,0,1,0,0.331275044844257,0.0177316640733797,0.109743158004747,-1.07443833748282,6.85183072916667,239.4887734375
Weibull,41,27,0.001,952,2,60,189,183,0.968253968253968,139105,37914812,0.00366888275748275,3.66888275748275,183,68509,6,0.00266406568450475,0.968253968253968,0.00531351170859889,0,1,0,3.87155592099442,0.194297881583264,0.109743158004747,-1.07443833748282,8.075296875,240.705549479167
BurrXII,51,41,0.001,920,3,60,189,98,0.518518518518518,11655,22372223,0.000520958511811723,0.520958511811723,98,8306,91,0.0116611137553546,0.518518518518518,0.0228092633538927,0.405219973958333,0.594780026041667,0,5.30041653592766,6.5882556753633,0.110423433117789,-1.06777013545029,349.293877604167,616.081174479167
CA-CFAR,51,41,0.001,920,0,60,189,163,0.862433862433862,9134,37914812,0.000240908487163275,0.240908487163275,163,2367,26,0.0644268774703557,0.862433862433862,0.11989702096359,0,1,0,NaN,NaN,0.110423433117789,-1.06777013545029,0,245.12471875
G0,51,41,0.001,920,3,60,189,103,0.544973544973545,5304,4895120,0.00108352808511334,1.08352808511334,103,1833,86,0.053202479338843,0.544973544973545,0.0969411764705883,0.861488984375,0.138511015625,0,3.2323006521183,5.01703986008612,0.110423433117789,-1.06777013545029,3308.05858854167,3664.2090390625
G0-L1,51,41,0.001,920,2,60,189,2,0.0105820105820106,0,7203,0,0,2,0,187,1,0.0105820105820106,0.0209424083769633,0.999619479166667,0.000380520833333333,0,21.927310189753,28.9615299046531,0.110423433117789,-1.06777013545029,24.7173333333333,265.37625
GenGamma,51,41,0.001,920,3,60,189,127,0.671957671957672,134515,37817842,0.00355691898019987,3.55691898019987,127,107429,62,0.00118078024470973,0.671957671957672,0.00235741797763237,0.00272901041666666,0.997270989583333,0,1.03923191544702,0.44204542203071,0.110423433117789,-1.06777013545029,178.100200520833,1249.255515625
GenGamma-exact,51,41,0.001,920,3,60,189,127,0.671957671957672,117194,37051724,0.00316298372512977,3.16298372512977,127,93231,62,0.00136035476338396,0.671957671957672,0.0027152126738431,0.0227059895833333,0.977294010416667,0,1.13339453580072,0.456134658529155,0.110423433117789,-1.06777013545029,477.924205729167,1523.556796875
K,51,41,0.001,920,2,60,189,2,0.0105820105820106,0,7203,0,0,2,0,187,1,0.0105820105820106,0.0209424083769633,0.999619479166667,0.000380520833333333,0,NaN,NaN,0.110423433117789,-1.06777013545029,9.7185546875,249.178776041667
Lognormal,51,41,0.001,920,2,60,189,115,0.608465608465608,4918,37914812,0.000129711839267461,0.129711839267461,115,1262,74,0.0835148874364561,0.608465608465608,0.146871008939974,0,1,0,0.332298340868495,0.0182344460543223,0.110423433117789,-1.06777013545029,6.60754947916667,244.067747395833
Weibull,51,41,0.001,920,2,60,189,188,0.994708994708995,145432,37914812,0.00383575685407592,3.83575685407592,188,69759,1,0.00268774929589546,0.994708994708995,0.00536101288924376,0,1,0,3.85967711001012,0.197615057527194,0.110423433117789,-1.06777013545029,8.34553645833333,245.784890625
BurrXII,61,49,0.001,1320,3,60,189,112,0.592592592592593,12127,22560984,0.000537520881181424,0.537520881181424,112,8304,77,0.0133079847908745,0.592592592592593,0.0260313771063335,0.400265755208333,0.599734244791667,0,5.56652349850619,6.64272276986387,0.110639654706373,-1.06152903732262,350.887489583333,619.489638020833
CA-CFAR,61,49,0.001,1320,0,60,189,176,0.931216931216931,9862,37914812,0.000260109426363501,0.260109426363501,176,2411,13,0.0680324700425203,0.931216931216931,0.126801152737752,0,1,0,NaN,NaN,0.110639654706373,-1.06152903732262,0,247.162567708333
G0,61,49,0.001,1320,3,60,189,117,0.619047619047619,5712,5130305,0.00111338409704686,1.11338409704686,117,1807,72,0.0608108108108108,0.619047619047619,0.110743019403691,0.855373932291667,0.144626067708333,0,3.38085558013229,3.57262250260002,0.110639654706373,-1.06152903732262,3307.72309114583,3670.59705729167
G0-L1,61,49,0.001,1320,2,60,189,2,0.0105820105820106,0,5932,0,0,2,0,187,1,0.0105820105820106,0.0209424083769633,0.99967484375,0.00032515625,0,24.2000841753103,39.0918690267072,0.110639654706373,-1.06152903732262,25.1653802083333,267.761864583333
GenGamma,61,49,0.001,1320,3,60,189,143,0.756613756613757,130949,37808902,0.00346344360912676,3.46344360912676,143,104264,46,0.0013696399666689,0.756613756613757,0.0027343301847107,0.00294697916666666,0.997053020833333,0,1.05013819986012,0.367220464383703,0.110639654706373,-1.06152903732262,173.649591145833,1228.80653125
GenGamma-exact,61,49,0.001,1320,3,60,189,143,0.756613756613757,114005,37085378,0.00307412263668986,3.07412263668986,143,90197,46,0.00158290901040514,0.756613756613757,0.00315920865137138,0.021805546875,0.978194453125,0,1.14474205448474,0.380336656908066,0.110639654706373,-1.06152903732262,478.110716145833,1536.60845833333
K,61,49,0.001,1320,2,60,189,2,0.0105820105820106,0,5932,0,0,2,0,187,1,0.0105820105820106,0.0209424083769633,0.99967484375,0.00032515625,0,NaN,NaN,0.110639654706373,-1.06152903732262,9.8377890625,251.541145833333
Lognormal,61,49,0.001,1320,2,60,189,136,0.71957671957672,5135,37914812,0.000135435196144451,0.135435196144451,136,1184,53,0.103030303030303,0.71957671957672,0.18025182239894,0,1,0,0.332623285193766,0.0155161714531265,0.110639654706373,-1.06152903732262,6.71525520833333,246.1942578125
Weibull,61,49,0.001,1320,2,60,189,188,0.994708994708995,145038,37914812,0.00382536513698129,3.82536513698129,188,68301,1,0.0027449663449605,0.994708994708995,0.00547482454352194,0,1,0,3.85591199689274,0.166570278545074,0.110639654706373,-1.06152903732262,8.82699479166667,248.319942708333
BurrXII,71,57,0.001,1792,3,60,189,123,0.650793650793651,13048,22732608,0.000573977257690803,0.573977257690803,123,8435,66,0.014372516943211,0.650793650793651,0.0281239282039556,0.395812552083333,0.604187447916667,0,5.79208426850182,5.9041382207096,0.110824169448695,-1.05298957290805,343.91575,609.543565104167
CA-CFAR,71,57,0.001,1792,0,60,189,178,0.941798941798942,10336,37914812,0.000272611136776835,0.272611136776835,178,2459,11,0.0675009480470231,0.941798941798942,0.125973106864827,0,1,0,NaN,NaN,0.110824169448695,-1.05298957290805,0,244.678505208333
G0,71,57,0.001,1792,3,60,189,120,0.634920634920635,5599,5371147,0.00104242166524208,1.04242166524208,120,1693,69,0.066188637617209,0.634920634920635,0.11988011988012,0.8492871875,0.1507128125,0,3.44750608400209,4.06227273385519,0.110824169448695,-1.05298957290805,3287.4151953125,3650.76170833333
G0-L1,71,57,0.001,1792,2,60,189,1,0.00529100529100529,0,4239,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999739869791667,0.000260130208333333,0,36.3617921721328,46.0511850167963,0.110824169448695,-1.05298957290805,23.4743854166667,263.335770833333
GenGamma,71,57,0.001,1792,3,60,189,146,0.772486772486772,127850,37800405,0.00338223889400127,3.38223889400127,146,101410,43,0.00143763046988853,0.772486772486772,0.00286991989778367,0.00315736979166667,0.996842630208333,0,1.06820295292636,0.318539040062553,0.110824169448695,-1.05298957290805,170.8473515625,1218.76558854167
GenGamma-exact,71,57,0.001,1792,3,60,189,146,0.772486772486772,112359,37102835,0.00302831306556494,3.02831306556494,146,88091,43,0.00165463467706291,0.772486772486772,0.00330219618664194,0.0213498697916667,0.978650130208333,0,1.16345471661516,0.32783353500139,0.110824169448695,-1.05298957290805,468.268419270833,1508.371234375
K,71,57,0.001,1792,2,60,189,1,0.00529100529100529,0,4239,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999739869791667,0.000260130208333333,0,NaN,NaN,0.110824169448695,-1.05298957290805,9.2625234375,248.39459375
Lognormal,71,57,0.001,1792,2,60,189,146,0.772486772486772,5496,37914812,0.000144956540995113,0.144956540995113,146,1165,43,0.111365369946606,0.772486772486772,0.194666666666667,0,1,0,0.332900051392152,0.0134740906768306,0.110824169448695,-1.05298957290805,6.58441927083333,243.858403645833
Weibull,71,57,0.001,1792,2,60,189,188,0.994708994708995,145783,37914812,0.00384501444976174,3.84501444976174,188,67240,1,0.00278815922168832,0.994708994708995,0.00556073176863806,0,1,0,3.85271732834803,0.145136832181941,0.110824169448695,-1.05298957290805,8.07946354166667,245.1953359375
BurrXII,81,65,0.001,2336,3,60,189,130,0.687830687830688,13497,22897953,0.00058944133565127,0.58944133565127,130,8513,59,0.0150410737012611,0.687830687830688,0.0294384057971014,0.391643046875,0.608356953125,0,4.91096245046534,5.85596812436119,0.110926293226674,-1.05249276558247,352.262684895833,619.681953125
CA-CFAR,81,65,0.001,2336,0,60,189,179,0.947089947089947,10842,37914812,0.000285956844517652,0.285956844517652,179,2480,10,0.0673185408048138,0.947089947089947,0.125702247191011,0,1,0,NaN,NaN,0.110926293226674,-1.05249276558247,0,245.556916666667
G0,81,65,0.001,2336,3,60,189,121,0.64021164021164,5537,5612437,0.000986558958256458,0.986558958256458,121,1653,68,0.0682074408117249,0.64021164021164,0.123280692817117,0.84335046875,0.15664953125,0,3.61395008170128,4.02918464712834,0.110926293226674,-1.05249276558247,3283.33065104167,3653.37304427083
G0-L1,81,65,0.001,2336,2,60,189,1,0.00529100529100529,0,3273,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999778932291667,0.000221067708333333,0,30.6233356765926,37.7382530571412,0.110926293226674,-1.05249276558247,24.2769583333333,264.9100390625
GenGamma,81,65,0.001,2336,3,60,189,151,0.798941798941799,126096,37790408,0.0033367197305729,3.3367197305729,151,99305,38,0.00151825933075933,0.798941798941799,0.00303075919514276,0.0034103125,0.9965896875,0,1.06912795198773,0.28599619425974,0.110926293226674,-1.05249276558247,170.225072916667,1219.09264322917
GenGamma-exact,81,65,0.001,2336,3,60,189,151,0.798941798941799,111352,37119067,0.00299985988333166,2.99985988333166,151,86578,38,0.00174105547164155,0.798941798941799,0.00347453922087485,0.020927890625,0.979072109375,0,1.16441362612749,0.290688339772021,0.110926293226674,-1.05249276558247,481.180294270833,1529.3356796875
K,81,65,0.001,2336,2,60,189,1,0.00529100529100529,0,3273,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999778932291667,0.000221067708333333,0,NaN,NaN,0.110926293226674,-1.05249276558247,9.16125,248.97640625
Lognormal,81,65,0.001,2336,2,60,189,149,0.788359788359788,6100,37914812,0.000160886990551344,0.160886990551344,149,1237,40,0.107503607503608,0.788359788359788,0.189206349206349,0,1,0,0.333053356004506,0.0120115427556151,0.110926293226674,-1.05249276558247,6.34705208333333,244.185033854167
Weibull,81,65,0.001,2336,2,60,189,188,0.994708994708995,147039,37914812,0.00387814134486543,3.87814134486543,188,66631,1,0.00281357099028719,0.994708994708995,0.00561127029608405,0,1,0,3.85094490884055,0.128384842199763,0.110926293226674,-1.05249276558247,9.0183515625,246.8657734375
BurrXII,91,73,0.001,2952,3,60,189,136,0.71957671957672,13631,23024253,0.000592027893369657,0.592027893369657,136,8437,53,0.0158637583109763,0.71957671957672,0.0310431408354257,0.388581119791667,0.611418880208333,0,4.6042723592477,5.28728261440035,0.11098521737365,-1.05118857213264,355.4051796875,630.290765625
CA-CFAR,91,73,0.001,2952,0,60,189,179,0.947089947089947,11355,37914812,0.000299487176673855,0.299487176673855,179,2560,10,0.0653523183643666,0.947089947089947,0.122267759562842,0,1,0,NaN,NaN,0.11098521737365,-1.05118857213264,0,253.834138020833
G0,91,73,0.001,2952,3,60,189,116,0.613756613756614,5786,5840177,0.000990723397595655,0.990723397595655,116,1618,73,0.0668973471741638,0.613756613756614,0.120644825793032,0.837787317708333,0.162212682291667,0,3.82074919982782,4.00539248081427,0.11098521737365,-1.05118857213264,3239.88824479167,3621.71006510417
G0-L1,91,73,0.001,2952,2,60,189,1,0.00529100529100529,0,3063,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999816276041667,0.000183723958333333,0,25.7456361596839,31.1109213460434,0.11098521737365,-1.05118857213264,25.1007890625,273.2046015625
GenGamma,91,73,0.001,2952,3,60,189,154,0.814814814814815,125154,37783033,0.00331243921047842,3.31243921047842,154,97931,35,0.00157006677881429,0.814814814814815,0.0031340944705619,0.00361752604166667,0.996382473958333,0,1.07167175823756,0.258335642082335,0.11098521737365,-1.05118857213264,174.341622395833,1231.49084114583
GenGamma-exact,91,73,0.001,2952,3,60,189,154,0.814814814814815,110892,37128193,0.00298673301983751,2.98673301983751,154,85493,35,0.00179807815802071,0.814814814814815,0.00358823803532317,0.0207059635416667,0.979294036458333,0,1.16704879169121,0.263507042252568,0.11098521737365,-1.05118857213264,465.4387421875,1511.78476302083
K,91,73,0.001,2952,2,60,189,1,0.00529100529100529,0,3063,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999816276041667,0.000183723958333333,0,NaN,NaN,0.11098521737365,-1.05118857213264,9.12388802083333,256.312588541667
Lognormal,91,73,0.001,2952,2,60,189,154,0.814814814814815,6360,37914812,0.000167744468837139,0.167744468837139,154,1281,35,0.107317073170732,0.814814814814815,0.189655172413793,0,1,0,0.33314156050009,0.0107589267587573,0.11098521737365,-1.05118857213264,6.63875,251.944533854167
Weibull,91,73,0.001,2952,2,60,189,189,1,148610,37914812,0.00391957633866152,3.91957633866152,189,66092,0,0.0028514959038035,1,0.00568677598916805,0,1,0,3.8499309241617,0.116589695949014,0.11098521737365,-1.05118857213264,8.03411458333333,253.517653645833
BurrXII,101,73,0.001,4872,3,60,189,125,0.661375661375661,13763,23111640,0.000595500795270262,0.595500795270262,125,8447,64,0.0145823611759216,0.661375661375661,0.0285355553019062,0.386390989583333,0.613609010416667,0,3.95640212744837,4.45561341468358,0.111003394946781,-1.05401158936635,345.71096875,634.339036458333
CA-CFAR,101,73,0.001,4872,0,60,189,180,0.952380952380952,11543,37914812,0.000304445660972815,0.304445660972815,180,2572,9,0.0654069767441861,0.952380952380952,0.122407344440666,0,1,0,NaN,NaN,0.111003394946781,-1.05401158936635,0,268.338744791667
G0,101,73,0.001,4872,3,60,189,106,0.560846560846561,5718,6034126,0.00094761030843572,0.94761030843572,106,1588,83,0.0625737898465171,0.560846560846561,0.112586298459904,0.832857421875,0.167142578125,0,4.16725395999812,4.15448152034619,0.111003394946781,-1.05401158936635,3237.44992447917,3639.26474739583
G0-L1,101,73,0.001,4872,2,60,189,1,0.00529100529100529,0,2450,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999861796875,0.000138203125,0,15.8371119441564,23.0352080976059,0.111003394946781,-1.05401158936635,24.9596380208333,287.995096354167
GenGamma,101,73,0.001,4872,3,60,189,152,0.804232804232804,122213,37773082,0.00323545216670432,3.23545216670432,152,95645,37,0.0015866885184296,0.804232804232804,0.00316712853957869,0.00384684895833333,0.996153151041667,0,1.06612373130115,0.205346621438294,0.111003394946781,-1.05401158936635,175.590283854167,1240.6808984375
GenGamma-exact,101,73,0.001,4872,3,60,189,152,0.804232804232804,108265,37137239,0.00291526787976888,2.91526787976888,152,83200,37,0.00182359151550053,0.804232804232804,0.00363893178199926,0.020437109375,0.979562890625,0,1.16130039276848,0.20917345458784,0.111003394946781,-1.05401158936635,466.45959375,1525.6716328125
